관측 일시,01시,02시,03시,04시,05시,06시,07시,08시,09시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,24시
2021-04-26,0.65,0.65,0.64,0.64,0.64,0.63,0.63,0.65,0.65,0.65,0.65,0.64,0.64,0.64,0.64,0.68,0.68,0.67,0.65,0.65,0.65,0.65,0.67,
2021-04-25,0.65,0.64,0.64,0.64,0.66,0.67,0.67,0.66,0.65,0.65,0.64,0.64,0.64,0.64,0.64,0.67,0.68,0.67,0.65,0.64,0.64,0.64,0.64,
2021-04-24,0.65,0.65,0.68,0.68,0.67,0.66,0.65,0.64,0.64,0.65,0.64,0.65,0.67,0.69,0.69,0.67,0.65,0.64,0.64,0.64,0.65,0.67,0.67,
2021-04-23,0.69,0.68,0.66,0.65,0.65,0.65,0.65,0.66,0.69,0.69,0.68,0.66,0.65,0.65,0.65,0.65,0.65,0.67,0.69,0.69,0.67,0.66,0.65,
2021-04-22,0.65,0.64,0.64,0.64,0.67,0.7,0.7,0.67,0.66,0.65,0.65,0.65,0.65,0.66,0.68,0.7,0.7,0.68,0.66,0.65,0.65,0.65,0.65,
2021-04-21,0.66,0.66,0.66,0.68,0.7,0.71,0.7,0.67,0.66,0.66,0.66,0.66,0.68,0.71,0.7,0.68,0.66,0.66,0.65,0.65,0.67,0.67,0.67,
2021-04-20,0.70,0.73,0.73,0.7,0.68,0.68,0.69,0.69,0.7,0.7,0.7,0.7,0.72,0.72,0.69,0.67,0.67,0.69,0.69,0.68,0.7,0.7,0.68,
2021-04-19,0.69,0.69,0.68,0.69,0.7,0.72,0.73,0.74,0.71,0.69,0.68,0.68,0.69,0.69,0.7,0.71,0.71,0.73,0.72,0.69,0.67,0.67,0.67,
2021-04-18,0.72,0.73,0.73,0.75,0.75,0.72,0.7,0.7,0.7,0.72,0.72,0.73,0.73,0.74,0.75,0.72,0.69,0.68,0.69,0.7,0.72,0.73,0.74,
2021-04-17,0.77,0.77,0.73,0.71,0.72,0.73,0.74,0.75,0.75,0.77,0.76,0.73,0.71,0.7,0.72,0.72,0.74,0.74,0.75,0.76,0.73,0.7,0.7,
2021-04-16,0.74,0.76,0.76,0.76,0.77,0.79,0.76,0.73,0.73,0.74,0.75,0.75,0.76,0.76,0.76,0.78,0.77,0.73,0.72,0.72,0.74,0.74,0.75,
2021-04-15,0.79,0.8,0.76,0.74,0.75,0.76,0.77,0.77,0.77,0.79,0.78,0.8,0.78,0.73,0.72,0.73,0.78,0.76,0.76,0.77,0.79,0.76,0.73,
2021-04-14,0.78,0.78,0.78,0.78,0.8,0.81,0.76,0.75,0.76,0.78,0.79,0.79,0.79,0.79,0.79,0.81,0.81,0.76,0.75,0.75,0.78,0.78,0.78,
2021-04-13,0.78,0.77,0.73,0.73,0.74,0.77,0.77,0.78,0.79,0.78,0.81,0.77,0.76,0.77,0.78,0.79,0.79,0.79,0.79,0.8,0.79,0.74,0.74,
2021-04-12,0.67,0.68,0.7,0.7,0.71,0.73,0.73,0.7,0.67,0.67,0.67,0.69,0.7,0.71,0.72,0.74,0.73,0.69,0.68,0.69,0.7,0.73,0.74,
2021-04-11,0.73,0.73,0.75,0.72,0.7,0.69,0.69,0.7,0.71,0.73,0.71,0.72,0.73,0.73,0.7,0.67,0.66,0.69,0.69,0.7,0.72,0.73,0.7,
2021-04-10,0.75,0.75,0.77,0.74,0.71,0.71,0.72,0.73,0.73,0.75,0.73,0.74,0.76,0.76,0.72,0.73,0.73,0.71,0.74,0.72,0.71,0.71,0.73,
2021-04-09,0.61,0.72,0.75,0.78,0.75,0.72,0.72,0.73,0.74,0.61,0.75,0.75,0.77,0.77,0.74,0.78,0.76,0.74,0.78,0.74,0.73,0.73,0.74,
2021-04-08,0.81,0.76,0.75,0.76,0.77,0.78,0.78,0.78,0.78,0.81,0.8,0.75,0.74,0.74,0.77,0.77,0.72,0.63,0.6,0.58,0.57,0.57,0.57,
2021-04-07,0.80,0.78,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.8,0.82,0.77,0.8,0.8,0.78,0.81,0.79,0.79,0.81,0.78,0.78,0.78,0.79,
2021-04-06,0.86,0.87,0.87,0.81,0.82,0.85,0.83,0.85,0.85,0.86,0.84,0.84,0.84,0.86,0.84,0.8,0.82,0.82,0.83,0.83,0.83,0.83,0.83,
2021-04-05,0.87,0.88,0.87,0.89,0.88,0.82,0.86,0.88,0.86,0.87,0.87,0.86,0.88,0.88,0.88,0.89,0.89,0.83,0.86,0.85,0.86,0.87,0.86,
2021-04-04,0.75,0.77,0.77,0.78,0.79,0.8,0.83,0.82,0.78,0.75,0.8,0.83,0.83,0.83,0.84,0.84,0.85,0.87,0.83,0.82,0.86,0.85,0.88,
2021-04-03,0.72,0.73,0.75,0.74,0.7,0.69,0.69,0.71,0.71,0.72,0.73,0.75,0.75,0.71,0.7,0.7,0.73,0.73,0.75,0.76,0.78,0.79,0.76,
2021-04-02,0.75,0.77,0.76,0.72,0.72,0.72,0.73,0.73,0.74,0.75,0.74,0.76,0.76,0.73,0.72,0.75,0.72,0.71,0.76,0.73,0.69,0.68,0.69,
2021-04-01,0.77,0.76,0.75,0.75,0.76,0.77,0.78,0.75,0.74,0.77,0.74,0.75,0.75,0.76,0.76,0.76,0.78,0.77,0.73,0.72,0.72,0.73,0.74,
2021-03-31,0.80,0.82,0.82,0.76,0.76,0.77,0.78,0.78,0.78,0.8,0.78,0.79,0.81,0.79,0.75,0.76,0.76,0.76,0.77,0.78,0.79,0.8,0.75,
2021-03-30,0.80,0.82,0.83,0.82,0.84,0.83,0.82,0.82,0.83,0.8,0.81,0.79,0.79,0.8,0.83,0.81,0.82,0.83,0.79,0.8,0.8,0.8,0.8,
2021-03-29,0.88,0.89,0.88,0.82,0.86,0.88,0.85,0.88,0.86,0.88,0.86,0.86,0.87,0.88,0.83,0.81,0.85,0.84,0.85,0.85,0.85,0.85,0.85,
2021-03-28,0.76,0.78,0.8,0.81,0.82,0.81,0.79,0.79,0.81,0.76,0.83,0.84,0.84,0.85,0.88,0.88,0.83,0.86,0.89,0.86,0.89,0.88,0.87,
2021-03-27,0.69,0.69,0.67,0.65,0.64,0.63,0.63,0.65,0.67,0.69,0.69,0.67,0.65,0.64,0.64,0.64,0.66,0.68,0.71,0.72,0.72,0.7,0.7,
2021-03-26,0.71,0.69,0.66,0.64,0.64,0.65,0.67,0.68,0.7,0.71,0.68,0.66,0.64,0.64,0.7,0.71,0.68,0.67,0.68,0.67,0.65,0.64,0.63,
2021-03-25,0.68,0.66,0.65,0.65,0.68,0.69,0.71,0.72,0.72,0.68,0.66,0.64,0.64,0.64,0.65,0.69,0.72,0.71,0.67,0.65,0.64,0.65,0.67,
2021-03-24,0.67,0.69,0.7,0.72,0.72,0.68,0.66,0.66,0.66,0.67,0.68,0.69,0.69,0.71,0.72,0.69,0.66,0.65,0.65,0.66,0.68,0.7,0.72,
2021-03-23,0.73,0.7,0.67,0.67,0.67,0.68,0.69,0.71,0.72,0.73,0.69,0.67,0.66,0.66,0.67,0.69,0.7,0.7,0.72,0.72,0.7,0.67,0.66,
2021-03-22,0.68,0.68,0.7,0.71,0.72,0.73,0.73,0.7,0.68,0.68,0.68,0.69,0.7,0.71,0.72,0.73,0.73,0.7,0.67,0.67,0.67,0.69,0.71,
2021-03-21,0.72,0.72,0.74,0.75,0.73,0.7,0.69,0.69,0.71,0.72,0.72,0.73,0.75,0.73,0.69,0.68,0.68,0.7,0.71,0.72,0.73,0.74,0.71,
2021-03-20,0.75,0.72,0.69,0.69,0.69,0.71,0.72,0.72,0.74,0.75,0.73,0.7,0.69,0.69,0.71,0.72,0.73,0.73,0.75,0.74,0.71,0.69,0.69,
2021-03-19,0.74,0.76,0.75,0.71,0.7,0.7,0.72,0.72,0.73,0.74,0.75,0.76,0.72,0.69,0.69,0.72,0.76,0.73,0.7,0.7,0.7,0.72,0.72,
2021-03-18,0.71,0.71,0.72,0.73,0.74,0.74,0.76,0.76,0.72,0.71,0.71,0.72,0.73,0.73,0.74,0.74,0.75,0.77,0.75,0.71,0.69,0.71,0.72,
2021-03-17,0.75,0.76,0.76,0.78,0.76,0.73,0.72,0.73,0.74,0.75,,0.75,0.75,0.77,0.78,0.74,0.73,0.73,0.73,0.73,0.74,0.76,0.77,
2021-03-16,0.78,0.74,0.73,0.73,0.75,0.75,0.76,0.76,0.77,0.78,0.75,0.73,0.73,0.74,0.76,0.76,0.77,0.77,0.79,0.78,0.74,0.73,0.73,
2021-03-15,0.76,0.76,0.77,0.77,0.79,0.76,0.73,0.73,0.74,0.76,0.76,0.76,0.76,0.76,1.18,0.89,0.78,0.74,0.73,0.74,0.75,0.75,0.76,
2021-03-14,0.79,0.74,0.75,0.76,0.77,0.78,0.78,0.78,0.79,0.79,0.75,0.74,0.75,0.75,0.77,0.77,0.77,0.77,0.78,0.8,0.76,0.74,0.74,
2021-03-13,0.78,0.78,0.78,0.8,0.81,0.77,0.75,0.75,0.78,0.78,0.79,0.79,0.79,0.79,0.81,0.81,0.76,0.75,0.75,0.78,0.78,0.78,0.78,
2021-03-12,0.66,0.67,0.69,0.7,0.71,0.73,0.75,0.75,0.71,0.66,0.7,0.71,0.73,0.74,0.75,0.75,0.76,0.78,0.78,0.75,0.74,0.74,0.77,
2021-03-11,0.71,0.68,0.67,0.67,0.69,0.7,0.71,0.72,0.73,0.71,0.69,0.67,0.67,0.67,0.69,0.69,0.7,0.7,0.71,0.72,0.73,0.71,0.68,
2021-03-10,0.72,0.69,0.69,0.69,0.71,0.71,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.74,0.74,0.71,0.68,0.72,0.73,0.7,0.68,0.7,0.73,0.74
2021-03-09,0.71,0.71,0.73,0.73,0.73,0.73,0.73,0.73,0.74,0.71,0.76,0.73,0.7,0.7,0.7,0.72,0.72,0.73,0.73,0.73,0.73,0.73,0.74,
2021-03-08,0.75,0.76,0.76,0.76,0.76,0.76,0.76,0.78,0.76,0.75,0.72,0.72,0.74,0.74,0.75,0.75,0.75,0.75,0.75,0.75,0.76,0.77,0.74,
2021-03-07,0.78,0.78,0.78,0.8,0.8,0.75,0.74,0.74,0.77,0.78,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.79,0.76,0.73,0.73,0.73,
2021-03-06,0.77,0.77,0.74,0.71,0.7,0.73,0.77,0.78,0.79,0.77,0.79,0.79,0.79,0.79,0.81,0.81,0.77,0.76,0.76,0.78,0.78,0.78,0.78,
2021-03-05,0.80,0.78,0.8,0.81,0.83,0.82,0.83,0.83,0.83,0.8,0.83,0.83,0.83,0.83,0.84,0.8,0.78,0.78,0.8,0.81,0.81,0.81,0.79,
2021-03-04,0.83,0.84,0.82,0.82,0.82,0.82,0.82,0.82,0.83,0.83,0.78,0.78,0.79,0.8,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.82,
2021-03-03,0.93,0.93,0.92,0.92,0.87,0.85,0.9,0.88,0.87,0.93,0.87,0.87,0.89,0.86,0.86,0.86,0.86,0.86,0.86,0.87,0.82,0.8,0.84,
2021-03-02,0.81,0.84,0.85,0.88,0.93,0.96,1.02,1.03,1.02,0.81,1.01,1.01,1.01,0.99,0.93,0.97,0.98,0.95,0.95,0.96,0.93,0.94,0.94,
2021-03-01,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.63,0.67,0.72,0.73,0.73,0.74,0.76,0.78,
2021-02-28,0.61,0.61,0.61,0.62,0.63,0.63,0.63,0.63,0.63,0.61,0.62,0.62,0.61,0.61,0.61,0.61,0.62,0.63,0.63,0.63,0.63,0.62,0.62,
2021-02-27,0.62,0.62,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.62,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,
2021-02-26,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.62,0.61,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.61,0.61,0.61,0.62,0.62,0.62,
2021-02-25,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,
2021-02-24,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,
2021-02-23,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.62,0.62,0.62,0.62,0.61,0.61,0.61,0.61,
2021-02-22,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.61,0.61,0.61,0.61,0.61,0.61,0.62,0.63,0.63,0.63,0.62,0.62,0.61,
2021-02-21,0.63,0.69,0.72,0.72,0.69,0.66,0.64,0.64,0.64,0.63,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.65,0.65,0.64,0.63,0.63,0.62,
2021-02-20,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.61,
2021-02-19,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.62,0.63,0.63,0.63,0.62,0.62,0.61,
2021-02-18,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.61,0.61,0.61,0.62,0.62,0.62,0.62,0.62,0.62,0.61,
2021-02-17,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.63,0.63,0.62,0.63,0.62,0.62,0.61,0.61,0.61,0.61,0.62,0.63,0.63,0.63,0.63,0.62,
2021-02-16,0.63,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.63,0.62,0.62,0.62,0.62,0.62,0.61,0.61,0.61,0.61,0.62,0.63,0.63,0.63,
2021-02-15,0.63,0.63,0.63,0.63,0.62,0.62,0.62,0.62,0.62,0.63,0.62,0.63,0.63,0.63,0.63,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.63,
2021-02-14,0.62,0.63,0.63,0.63,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.63,0.63,0.63,0.63,0.62,0.62,0.62,0.62,0.62,0.62,0.62,
2021-02-13,0.61,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.61,0.62,0.62,0.62,0.62,0.63,0.64,0.64,0.64,0.63,0.62,0.62,0.62,0.62,
2021-02-12,0.62,0.64,0.64,0.64,0.63,0.63,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.63,0.65,0.65,0.65,0.64,0.63,0.62,0.62,0.61,
2021-02-11,0.63,0.63,0.64,0.65,0.65,0.64,0.63,0.63,0.62,0.63,0.62,0.62,0.62,0.63,0.63,0.64,0.64,0.64,0.64,0.63,0.63,0.62,0.62,
2021-02-10,0.63,0.63,0.64,0.65,0.65,0.65,0.64,0.64,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.64,0.66,0.66,0.66,0.65,0.64,0.63,0.63,
2021-02-09,0.63,0.63,0.64,0.65,0.66,0.66,0.66,0.65,0.65,0.63,0.63,0.63,0.63,0.63,0.64,0.65,0.65,0.66,0.66,0.66,0.65,0.63,0.63,
2021-02-08,0.63,0.63,0.63,0.65,0.66,0.66,0.67,0.67,0.66,0.63,0.64,0.64,0.64,0.64,0.65,0.65,0.66,0.67,0.67,0.67,0.66,0.64,0.63,
2021-02-07,0.64,0.64,0.65,0.66,0.67,0.68,0.68,0.68,0.66,0.64,0.64,0.64,0.64,0.64,0.65,0.65,0.66,0.67,0.68,0.69,0.68,0.66,0.64,
2021-02-06,0.63,0.63,0.64,0.66,0.66,0.67,0.67,0.66,0.65,0.63,0.64,0.64,0.64,0.65,0.65,0.66,0.67,0.67,0.68,0.68,0.67,0.65,0.64,
2021-02-05,0.64,0.64,0.65,0.66,0.67,0.68,0.68,0.68,0.68,0.64,0.65,0.65,0.65,0.65,0.65,0.66,0.67,0.67,0.68,0.69,0.67,0.65,0.64,
2021-02-04,0.64,0.65,0.66,0.67,0.68,0.69,0.69,0.68,0.66,0.64,0.64,0.64,0.64,0.64,0.65,0.66,0.67,0.68,0.69,0.69,0.67,0.65,0.64,
2021-02-03,0.66,0.67,0.67,0.68,0.69,0.69,0.68,0.66,0.65,0.66,0.65,0.65,0.65,0.66,0.66,0.67,0.68,0.69,0.7,0.69,0.66,0.65,0.64,
2021-02-02,0.64,0.65,0.67,0.68,0.68,0.69,0.69,0.67,0.65,0.64,0.65,0.65,0.66,0.67,0.68,0.69,0.7,0.71,0.71,0.68,0.66,0.65,0.65,
2021-02-01,0.63,0.63,0.63,0.64,0.65,0.66,0.67,0.67,0.66,0.63,0.65,0.64,0.64,0.65,0.66,0.66,0.67,0.68,0.69,0.69,0.68,0.66,0.65,
2021-01-31,0.64,0.63,0.63,0.63,0.63,0.63,0.64,0.65,0.66,0.64,0.64,0.63,0.63,0.63,0.63,0.63,0.63,0.64,0.65,0.66,0.66,0.65,0.64,
2021-01-30,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.64,0.64,0.63,0.63,0.63,0.63,0.64,0.66,0.66,
2021-01-29,0.64,0.65,0.66,0.67,0.67,0.67,0.67,0.67,0.67,0.64,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.65,0.64,0.64,0.64,0.64,
2021-01-28,0.64,0.64,0.65,0.66,0.67,0.67,0.68,0.68,0.67,0.64,0.64,0.64,0.64,0.64,0.65,0.66,0.67,0.68,0.68,0.68,0.66,0.65,0.64,
2021-01-27,0.64,0.64,0.64,0.66,0.67,0.68,0.69,0.69,0.68,0.64,0.65,0.64,0.64,0.64,0.65,0.66,0.67,0.67,0.69,0.69,0.69,0.67,0.65,
2021-01-26,0.64,0.63,0.63,0.63,0.63,0.64,0.65,0.66,0.67,0.64,0.66,0.65,0.64,0.64,0.64,0.65,0.66,0.67,0.68,0.69,0.69,0.68,0.66,
2021-01-25,0.67,0.65,0.64,0.64,0.64,0.64,0.65,0.66,0.67,0.67,0.67,0.65,0.64,0.64,0.64,0.64,0.64,0.64,0.65,0.66,0.68,0.68,0.67,
2021-01-24,0.68,0.69,0.69,0.68,0.66,0.65,0.64,0.64,0.65,0.68,0.67,0.67,0.67,0.67,0.68,0.68,0.66,0.64,0.64,0.63,0.63,0.64,0.66,
2021-01-23,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.63,0.63,0.63,0.64,0.66,0.67,0.67,0.66,0.65,0.64,0.64,0.64,
2021-01-22,0.60,0.6,0.6,0.6,0.61,0.62,0.62,0.62,0.62,0.6,0.62,0.62,0.62,0.63,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,
2021-01-21,0.60,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,
2021-01-20,0.60,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,
2021-01-19,0.60,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,
2021-01-18,0.60,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,
2021-01-17,0.60,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,
2021-01-16,0.60,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,
2021-01-15,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.6,0.6,0.6,0.6,0.6,0.6,
