관측 일시,01시,02시,03시,04시,05시,06시,07시,08시,09시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,24시
2021-10-19,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.71,0.72,0.72,0.72,0.71,0.72,0.72,0.71,0.72,0.71,0.71,0.71,0.71,0.71,0.71,0.71
2021-10-18,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.72,0.72,0.72,0.73,0.73,0.72,0.72,0.72,0.72,0.72,0.72
2021-10-17,0.75,0.75,0.75,0.75,0.74,0.74,0.74,0.74,0.74,0.75,0.73,0.73,0.74,0.74,0.74,0.73,0.73,0.74,0.73,0.73,0.73,0.73,0.73,0.73
2021-10-16,0.75,0.75,0.76,0.76,0.76,0.76,0.76,0.77,0.76,0.75,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.75,0.75,0.75,0.75
2021-10-15,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.75,0.75,0.76,0.75,0.75,0.75,0.74,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
2021-10-14,0.78,0.78,0.78,0.78,0.78,0.77,0.77,0.77,0.77,0.78,0.77,0.77,0.77,0.77,0.76,0.77,0.77,0.77,0.77,0.76,0.76,0.76,0.76,0.76
2021-10-13,0.82,0.82,0.82,0.81,0.81,0.81,0.8,0.8,0.8,0.82,0.79,0.8,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.78,0.79,0.78,0.78,0.78
2021-10-12,0.78,0.78,0.79,0.79,0.8,0.8,0.8,0.81,0.81,0.78,0.81,0.81,0.82,0.83,0.83,0.84,0.85,0.86,0.86,0.84,0.84,0.84,0.83,0.83
2021-10-11,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.7,0.7,0.7,0.7,0.7,0.71,0.73,0.73,0.74,0.75,0.75,0.76,0.77
2021-10-10,0.69,0.7,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.68,0.68,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69
2021-10-09,0.70,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.69
2021-10-08,0.71,0.71,0.71,0.71,0.71,0.71,0.71,0.71,0.71,0.71,0.71,0.71,0.71,0.71,0.71,0.71,0.71,0.71,0.71,0.71,0.71,0.71,0.7,0.7
2021-10-07,0.73,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.73,0.73,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72
2021-10-06,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.73,0.74,0.74,0.74,0.73,0.74,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.72,0.72,0.72
2021-10-05,0.76,0.76,0.76,0.76,0.75,0.76,0.75,0.75,0.75,0.76,0.76,0.75,0.75,0.75,0.75,0.75,0.76,0.75,0.75,0.75,0.75,0.74,0.74,0.74
2021-10-04,0.78,0.77,0.77,0.77,0.77,0.77,0.77,0.78,0.78,0.78,0.77,0.77,0.77,0.77,0.77,0.77,0.76,0.77,0.77,0.76,0.76,0.76,0.76,0.76
2021-10-03,0.80,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.79,0.8,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.78,0.78,0.78,0.78,0.78
2021-10-02,0.84,0.84,0.84,0.84,0.84,0.83,0.83,0.83,0.83,0.84,0.83,0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.81,0.81,0.81,0.81,0.81
2021-10-01,0.90,0.91,0.9,0.89,0.9,0.89,0.89,0.88,0.88,0.9,0.88,0.88,0.88,0.86,0.87,0.86,0.86,0.86,0.86,0.85,0.85,0.85,0.85,0.85
2021-09-30,1.02,1.03,1.03,1.04,1.04,1.06,1.08,1.07,1.06,1.02,0.98,0.98,0.97,0.97,0.95,0.96,0.95,0.94,0.93,0.93,0.93,0.92,0.91,0.91
2021-09-29,0.71,0.71,0.71,0.71,0.71,0.72,0.71,0.71,0.71,0.71,0.72,0.73,0.71,0.73,0.74,0.79,0.81,0.84,0.94,0.97,1.09,1.07,1.05,1.02
2021-09-28,0.72,0.72,0.71,0.72,0.71,0.71,0.71,0.71,0.72,0.72,0.71,0.71,0.71,0.71,0.71,0.71,0.71,0.71,0.71,0.71,0.71,0.71,0.71,0.71
2021-09-27,0.73,0.73,0.73,0.73,0.73,0.73,0.72,0.72,0.73,0.73,0.73,0.73,0.71,0.73,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72
2021-09-26,0.75,0.74,0.75,0.74,0.74,0.74,0.74,0.74,0.73,0.75,0.74,0.74,0.74,0.74,0.74,0.74,0.73,0.74,0.73,0.74,0.73,0.73,0.73,0.73
2021-09-25,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.75,0.76,0.76,0.76,0.76,0.76,0.75,0.75,0.75,0.75,0.75,0.75,0.74,0.75,0.75,0.74
2021-09-24,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.77,0.78,0.78,0.77,0.79,0.78,0.78,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.76
2021-09-23,0.82,0.82,0.81,0.81,0.81,0.81,0.81,0.8,0.81,0.82,0.8,0.8,0.79,0.8,0.8,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.78,0.78
2021-09-22,0.86,0.86,0.85,0.85,0.85,0.84,0.84,0.84,0.84,0.86,0.85,0.91,0.85,0.83,0.83,0.84,0.83,0.83,0.83,0.83,0.83,0.82,0.82,0.82
2021-09-21,0.69,0.69,0.69,0.69,0.69,0.7,0.7,0.73,0.77,0.69,0.9,1.09,1.04,1.01,0.98,0.95,0.93,0.92,0.9,0.89,0.89,0.88,0.87,0.87
2021-09-20,0.70,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.69,0.7,0.69,0.69,0.7,0.7,0.7,0.7,0.69,0.7,0.7,0.69
2021-09-19,0.71,0.71,0.71,0.71,0.71,0.71,0.71,0.71,0.71,0.71,0.7,0.71,0.71,0.71,0.71,0.7,0.71,0.71,0.7,0.7,0.71,0.7,0.7,0.7
2021-09-18,0.75,0.74,0.74,0.74,0.73,0.73,0.73,0.73,0.73,0.75,0.72,0.73,0.72,0.72,0.72,0.71,0.72,0.72,0.72,0.72,0.72,0.71,0.71,0.72
2021-09-17,0.71,0.71,0.71,0.71,0.72,0.72,0.72,0.72,0.72,0.71,0.73,0.74,0.74,0.75,0.75,0.75,0.75,0.75,0.75,0.76,0.75,0.75,0.75,0.75
2021-09-16,0.71,0.71,0.71,0.71,0.71,0.71,0.71,0.71,0.7,0.71,0.71,0.71,0.7,0.71,0.71,0.71,0.71,0.71,0.71,0.71,0.71,0.7,0.7,0.7
2021-09-15,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.74,0.72,0.72,0.72,0.72,0.71,0.72,0.72,0.72,0.72,0.72,0.71,0.72,0.71
2021-09-14,0.74,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.74,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.74,0.73,0.73
2021-09-13,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.74,0.75,0.75,0.75,0.74,0.75,0.74,0.75,0.74,0.73,0.74,0.74,0.73
2021-09-12,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.76,0.77,0.76,0.76,0.76,0.76,0.77,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.75
2021-09-11,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.78,0.78,0.79,0.78,0.78,0.79,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.77,0.77,0.77,0.77
2021-09-10,0.81,0.81,0.81,0.8,0.81,0.8,0.81,0.8,0.8,0.81,0.81,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.79,0.79,0.79
2021-09-09,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.82,0.83,0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.81,0.81,0.81,0.81,0.81
2021-09-08,0.86,0.86,0.86,0.85,0.86,0.85,0.85,0.85,0.85,0.86,0.85,0.85,0.85,0.85,0.85,0.84,0.84,0.84,0.84,0.83,0.84,0.83,0.83,0.83
2021-09-07,0.86,0.86,0.86,0.85,0.85,0.84,0.85,0.85,0.85,0.86,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.86,0.86,0.85,0.86,0.86,0.86,0.86
2021-09-06,0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.81,0.82,0.82,0.82,0.82,0.82,0.84,0.84,0.84,0.85,0.86,0.87,0.88,0.87,0.87,0.87,0.86
2021-09-05,0.85,0.85,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.85,0.84,0.84,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.82,0.83,0.82,0.82,0.82
2021-09-04,0.89,0.89,0.88,0.88,0.88,0.88,0.88,0.88,0.87,0.89,0.87,0.87,0.87,0.86,0.86,0.87,0.87,0.86,0.86,0.86,0.85,0.85,0.85,0.85
2021-09-03,0.92,0.93,0.92,0.93,0.92,0.92,0.92,0.91,0.91,0.92,0.91,0.9,0.91,0.9,0.9,0.9,0.89,0.9,0.9,0.89,0.89,0.89,0.89,0.89
2021-09-02,1.00,0.99,0.98,0.98,0.98,0.97,0.97,0.96,0.96,1.0,0.95,0.94,0.95,0.94,0.94,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93
2021-09-01,0.82,0.82,0.82,0.82,0.82,0.81,0.82,0.82,0.81,0.82,0.83,0.85,0.87,0.91,0.94,1.07,1.04,1.02,1.0,1.0,1.04,1.03,1.02,1.01
2021-08-31,0.85,0.86,0.85,0.85,0.85,0.85,0.85,0.84,0.84,0.85,0.84,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.82,0.82,0.83,0.82,0.82
2021-08-30,0.87,0.87,0.87,0.86,0.86,0.86,0.86,0.86,0.86,0.87,0.85,0.85,0.85,0.85,0.84,0.84,0.84,0.84,0.84,0.86,0.88,0.86,0.85,0.85
2021-08-29,0.89,0.89,0.89,0.89,0.89,0.88,0.88,0.89,0.88,0.89,0.87,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.87,0.87
2021-08-28,1.00,1.0,0.98,0.97,0.97,0.96,0.95,0.95,0.94,1.0,0.94,0.94,0.93,0.93,0.93,0.92,0.92,0.91,0.91,0.91,0.9,0.9,0.9,0.89
2021-08-27,0.91,0.91,0.91,0.91,0.9,0.9,0.89,0.9,0.89,0.91,0.89,0.88,0.89,0.89,0.88,0.88,0.89,0.9,0.9,0.91,0.93,1.15,1.07,1.03
2021-08-26,1.05,1.04,1.03,1.02,1.03,1.02,1.01,1.0,1.0,1.05,0.99,0.98,0.98,0.97,0.96,0.96,0.95,0.95,0.94,0.94,0.93,0.92,0.92,0.92
2021-08-25,1.24,1.19,1.18,1.19,1.16,1.11,1.1,1.08,1.07,1.24,1.06,1.09,1.15,1.17,1.18,1.18,1.16,1.15,1.12,1.1,1.08,1.08,1.07,1.07
2021-08-24,1.26,1.28,1.23,1.21,1.16,1.12,1.1,1.11,1.11,1.26,1.25,2.22,1.89,1.66,1.67,1.77,1.72,1.56,1.53,1.43,1.4,1.35,1.26,1.24
2021-08-23,0.83,0.83,0.82,0.82,0.81,0.81,0.81,0.81,0.81,0.83,0.8,0.8,0.8,0.8,0.8,0.8,0.81,0.82,0.83,0.83,0.86,0.9,0.93,1.24
2021-08-22,1.10,1.06,1.02,1.0,0.98,0.96,0.94,0.93,0.92,1.1,0.9,0.89,0.88,0.87,0.87,0.86,0.86,0.86,0.85,0.84,0.84,0.83,0.83,0.83
2021-08-21,0.71,0.71,0.7,0.7,0.7,0.7,0.71,0.71,0.72,0.71,0.75,0.77,0.78,0.88,1.08,1.09,1.08,1.07,1.04,1.02,1.02,1.32,1.29,1.2
2021-08-20,0.86,0.85,0.83,0.82,0.81,0.8,0.79,0.78,0.78,0.86,0.77,0.76,0.76,0.75,0.74,0.74,0.74,0.73,0.73,0.72,0.72,0.72,0.72,0.71
2021-08-19,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.61,0.62,0.61,0.62,0.61,0.62,0.62,0.65,0.64,0.66,0.71,0.7,0.7,0.83
2021-08-18,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.61,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.61,0.62
2021-08-17,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.62,0.62,0.63,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62
2021-08-16,0.65,0.65,0.65,0.65,0.65,0.64,0.64,0.64,0.64,0.65,0.64,0.64,0.64,0.64,0.64,0.64,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63
2021-08-15,0.67,0.67,0.67,0.67,0.67,0.67,0.66,0.66,0.66,0.67,0.66,0.66,0.66,0.66,0.66,0.65,0.65,0.66,0.65,0.66,0.65,0.65,0.65,0.65
2021-08-14,0.63,0.63,0.64,0.64,0.64,0.65,0.65,0.65,0.65,0.63,0.65,0.66,0.66,0.66,0.66,0.66,0.66,0.67,0.67,0.67,0.67,0.67,0.67,0.67
2021-08-13,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63
2021-08-12,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.63,0.64,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.64,0.63,0.63,0.63,0.63
2021-08-11,0.65,0.65,0.65,0.65,0.64,0.64,0.64,0.64,0.64,0.65,0.64,0.64,0.64,0.64,0.65,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64
2021-08-10,0.64,0.64,0.64,0.65,0.65,0.66,0.66,0.66,0.66,0.64,0.65,0.65,0.65,0.64,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65
2021-08-09,0.64,0.64,0.64,0.64,0.64,0.64,0.63,0.63,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64
2021-08-08,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.63,0.64,0.64,0.63,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64
2021-08-07,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.63,0.64,0.64,0.63,0.63,0.63,0.63,0.63,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64
2021-08-06,0.65,0.65,0.65,0.65,0.65,0.65,0.64,0.65,0.64,0.65,0.65,0.65,0.65,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64
2021-08-05,0.66,0.66,0.66,0.66,0.66,0.65,0.65,0.65,0.65,0.66,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65
2021-08-04,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.65,0.65,0.66,0.66,0.66,0.66,0.66
2021-08-03,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.66,0.66,0.67,0.66,0.67,0.67,0.66,0.66,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.66,0.66
2021-08-02,0.67,0.66,0.67,0.66,0.67,0.67,0.67,0.67,0.67,0.67,0.66,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67
2021-08-01,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.66,0.66,0.66,0.66,0.67,0.67,0.67,0.67,0.67
2021-07-31,0.66,0.65,0.66,0.65,0.65,0.65,0.65,0.65,0.65,0.66,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65
2021-07-30,0.66,0.66,0.66,0.66,0.66,0.66,0.65,0.65,0.65,0.66,0.65,0.65,0.66,0.66,0.65,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66
2021-07-29,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.65,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66
2021-07-28,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.67,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66
2021-07-27,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.66,0.66,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67
2021-07-26,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.67,0.68,0.68,0.68,0.67,0.67,0.67,0.68,0.67,0.68,0.67,0.67,0.67,0.67
2021-07-25,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68
2021-07-24,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.68,0.68,0.69,0.68,0.68,0.69,0.69,0.68,0.69,0.68,0.68,0.68,0.69,0.68,0.69,0.68,0.68
2021-07-23,0.70,0.69,0.7,0.69,0.7,0.7,0.7,0.69,0.69,0.7,0.69,0.7,0.7,0.7,0.69,0.69,0.7,0.7,0.69,0.69,0.69,0.69,0.69,0.69
2021-07-22,0.71,0.71,0.71,0.71,0.71,0.7,0.7,0.7,0.7,0.71,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7
2021-07-21,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.71,0.72,0.72,0.71,0.72,0.71,0.72,0.72,0.71,0.72,0.72,0.71,0.71,0.71,0.71,0.71,0.71
